7.5,,3.75,,1.125,,0.5,,0.25,,0.1,,0.05,,0.025,,0.00125,,fondo,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
438,467.9479065,438,390.4848938,438,189.2508392,438,73.39032745,438,26.42341805,438,12.81586838,438,6.247795582,438,3.823716879,438,1.911858439,438,0,
439.0700073,489.805603,439.0700073,414.065979,439.0700073,203.2090149,439.0700073,77.64342499,439.0700073,29.7171154,439.0700073,13.59407425,439.0700073,6.80240202,439.0700073,3.987427711,439.0700073,1.734020591,439.0700073,0.3513526917,
440,510.4321899,440,432.1441956,440,209.7654114,440,81.39433289,440,29.86308861,440,13.92968845,440,6.468615055,440,4.291638851,440,1.823378682,440,0.349545598,
441.0599976,528.9703979,441.0599976,456.4338684,441.0599976,222.3144379,441.0599976,87.34127045,441.0599976,32.27762604,441.0599976,15.07768726,441.0599976,7.908977509,441.0599976,4.004052162,441.0599976,1.572945356,441.0599976,0.1488981545,
441.9599915,559.8528442,441.9599915,468.7745972,441.9599915,232.9405365,441.9599915,88.90759277,441.9599915,32.58635712,441.9599915,16.14704514,441.9599915,7.780526161,441.9599915,4.200887203,441.9599915,1.875431895,441.9599915,0.100160256,
443.0299988,582.1027222,443.0299988,489.3323059,443.0299988,245.2499695,443.0299988,93.80712128,443.0299988,34.19811249,443.0299988,16.41964531,443.0299988,7.809231758,443.0299988,4.407765388,443.0299988,2.135507822,443.0299988,0.4491017759,
443.9299927,604.2442627,443.9299927,515.5161133,443.9299927,253.1639862,443.9299927,98.30690765,443.9299927,37.5178299,443.9299927,18.13639259,443.9299927,8.117756844,443.9299927,4.317873001,443.9299927,2.145708561,443.9299927,0.3546997607,
445,628.6402588,445,528.2084351,445,268.1022949,445,103.9743423,445,36.85272598,445,18.02594948,445,8.712852478,445,4.601227283,445,2.026831388,445,0.8032934666,
446.0599976,654.2124634,446.0599976,561.2391357,446.0599976,276.3913879,446.0599976,109.5940475,446.0599976,39.43520355,446.0599976,18.34777832,446.0599976,9.060022354,446.0599976,4.983544827,446.0599976,2.382398367,446.0599976,0.5105948448,
446.9599915,669.9096069,446.9599915,580.6790161,446.9599915,282.6755676,446.9599915,113.3586578,446.9599915,39.70083237,446.9599915,19.65317917,446.9599915,9.171012878,446.9599915,4.372766495,446.9599915,2.397630692,446.9599915,0.2599292994,
448.0299988,701.9642334,448.0299988,593.8793335,448.0299988,295.0214539,448.0299988,119.2677078,448.0299988,42.34556961,448.0299988,20.28801727,448.0299988,9.782912254,448.0299988,4.897488594,448.0299988,2.497062206,448.0299988,0.4821135998,
448.9299927,718.446167,448.9299927,614.1004639,448.9299927,304.9548645,448.9299927,119.9238815,448.9299927,43.26526642,448.9299927,21.57512856,448.9299927,10.01825714,448.9299927,5.072051525,448.9299927,2.365072727,448.9299927,0.5570184588,
450,746.432251,450,637.0328369,450,311.6990662,450,125.7761307,450,45.56052017,450,21.30848122,450,10.42486286,450,5.261162281,450,2.529470682,450,0.5231369138,
451.0599976,764.8858643,451.0599976,646.4067993,451.0599976,325.5507507,451.0599976,129.1544189,451.0599976,48.15616226,451.0599976,22.13409615,451.0599976,9.89960289,451.0599976,5.683801174,451.0599976,3.022076607,451.0599976,0.7329944968,
451.9599915,775.8996582,451.9599915,669.0304565,451.9599915,333.0774231,451.9599915,132.6901093,451.9599915,48.88319397,451.9599915,23.20300293,451.9599915,10.9720068,451.9599915,5.282124519,451.9599915,2.756063461,451.9599915,1.04197669,
453.0299988,797.4501953,453.0299988,689.980896,453.0299988,343.7846069,453.0299988,134.287262,453.0299988,49.23321533,453.0299988,24.41911316,453.0299988,10.93096924,453.0299988,5.54564333,453.0299988,3.005914927,453.0299988,0.6851326227,
453.9299927,810.6889648,453.9299927,697.0990601,453.9299927,346.7731628,453.9299927,138.6812897,453.9299927,49.33237839,453.9299927,24.25390816,453.9299927,11.35741615,453.9299927,5.487892628,453.9299927,2.911914587,453.9299927,0.5856801271,
455,831.8995972,455,714.069519,455,354.7799072,455,142.8237762,455,52.01057434,455,24.90803528,455,12.31232548,455,5.400270462,455,2.801382065,455,0.8665511012,
456.0599976,846.7553101,456.0599976,721.9454346,456.0599976,365.0368042,456.0599976,147.016922,456.0599976,51.59395981,456.0599976,25.39933014,456.0599976,12.33829021,456.0599976,5.640265465,456.0599976,3.085698128,456.0599976,1.278184056,
456.9599915,860.9683228,456.9599915,739.1420288,456.9599915,374.0202637,456.9599915,148.1038818,456.9599915,51.99074173,456.9599915,26.73971939,456.9599915,13.10306549,456.9599915,5.602657318,456.9599915,3.514270782,456.9599915,1.002858162,
458.0299988,880.4549561,458.0299988,753.0044556,458.0299988,372.4921875,458.0299988,150.9059143,458.0299988,53.53360367,458.0299988,26.76778984,458.0299988,12.58037472,458.0299988,5.733781815,458.0299988,3.507062912,458.0299988,1.075952411,
458.9299927,887.3807983,458.9299927,762.5147705,458.9299927,382.8826904,458.9299927,154.2330627,458.9299927,56.51512527,458.9299927,26.83986473,458.9299927,12.75917053,458.9299927,5.838078022,458.9299927,3.322103739,458.9299927,1.051419377,
460,906.7620239,460,773.133728,460,388.9059448,460,155.9245148,460,55.34769058,460,27.47374344,460,12.9469223,460,6.720764637,460,3.782854319,460,1.154444695,
461.0599976,912.6307373,461.0599976,778.730835,461.0599976,391.2162781,461.0599976,159.7044373,461.0599976,56.93358612,461.0599976,28.72812653,461.0599976,14.21957684,461.0599976,6.55817318,461.0599976,3.992114305,461.0599976,1.194457769,
461.9599915,923.2565308,461.9599915,792.0670776,461.9599915,400.1151428,461.9599915,161.9156799,461.9599915,56.69017029,461.9599915,28.91532898,461.9599915,13.45312595,461.9599915,6.428501129,461.9599915,3.893512487,461.9599915,0.9465922713,
463.0299988,929.5453491,463.0299988,793.5814819,463.0299988,399.7756042,463.0299988,163.3405914,463.0299988,58.15254974,463.0299988,29.3412056,463.0299988,13.15851974,463.0299988,6.646372318,463.0299988,4.196815968,463.0299988,1.759014964,
463.9299927,935.2208862,463.9299927,804.5861816,463.9299927,411.2324219,463.9299927,164.019989,463.9299927,58.56562805,463.9299927,28.8944149,463.9299927,13.88952351,463.9299927,6.619317055,463.9299927,3.838680744,463.9299927,1.386275887,
465,938.3577271,465,800.4137573,465,412.5386658,465,167.5333862,465,59.23997498,465,29.31293678,465,13.84243774,465,6.836720467,465,4.472228527,465,1.489425063,
466.0599976,932.9603882,466.0599976,804.2880249,466.0599976,410.3414307,466.0599976,165.1939545,466.0599976,59.7695961,466.0599976,29.79115486,466.0599976,14.3441658,466.0599976,6.594464779,466.0599976,4.598978996,466.0599976,1.212768078,
466.9599915,954.7525024,466.9599915,808.9528198,466.9599915,409.6885376,466.9599915,167.3345795,466.9599915,60.91483307,466.9599915,30.10507202,466.9599915,13.48095989,466.9599915,7.243596077,466.9599915,4.617826462,466.9599915,1.322688937,
468.0299988,952.071228,468.0299988,810.0911255,468.0299988,412.8776245,468.0299988,166.9225311,468.0299988,61.45126724,468.0299988,30.33750534,468.0299988,14.13905716,468.0299988,7.216048241,468.0299988,5.054486275,468.0299988,1.57109189,
468.9299927,943.9268188,468.9299927,816.3661499,468.9299927,413.5842896,468.9299927,167.4226379,468.9299927,62.50885773,468.9299927,30.4706707,468.9299927,14.99783707,468.9299927,6.907944202,468.9299927,4.917572021,468.9299927,1.864957929,
470,956.0410156,470,818.0990601,470,418.2063293,470,171.8937531,470,60.99613571,470,30.2664032,470,13.92757702,470,7.189731598,470,5.411934853,470,1.667937517,
